doid_code	drugbank_id	resource
DOID:3565	DB00987	medi_hps
DOID:3565	DB02097	medi_hps
DOID:3565	DB04572	medi_lps
DOID:3565	DB05494	medi_hps
DOID:3571	DB00398	medi_hps
DOID:3571	DB00442	medi_lps
DOID:3571	DB00445	medi_hps
DOID:3571	DB00541	medi_lps
DOID:3571	DB00718	medi_lps
DOID:3571	DB00985	medi_lps
DOID:3571	DB00997	medi_hps
DOID:3571	DB01075	medi_lps
DOID:3571	DB01265	medi_lps
DOID:3571	DB04485	medi_lps
DOID:3571	DB05318	medi_lps
DOID:363	DB00201	medi_lps
DOID:363	DB00396	medi_hps
DOID:363	DB00445	medi_hps
DOID:363	DB00603	medi_hps
DOID:363	DB00655	medi_lps
DOID:363	DB00675	medi_lps
DOID:363	DB00717	medi_lps
DOID:363	DB00773	medi_hps
DOID:363	DB00783	medi_hps
DOID:363	DB00917	medi_hps
DOID:363	DB00957	medi_lps
DOID:363	DB00958	medi_hps
DOID:363	DB00970	medi_hps
DOID:363	DB00997	medi_hps
DOID:363	DB01005	medi_hps
DOID:363	DB01229	medi_lps
DOID:3953	DB00445	medi_lps
DOID:3953	DB00457	medi_lps
DOID:3953	DB00997	medi_lps
DOID:4045	DB00361	medi_lps
DOID:4045	DB00541	medi_hps
DOID:4045	DB00773	medi_hps
DOID:4045	DB00851	medi_hps
DOID:4045	DB00958	medi_lps
DOID:4045	DB00970	medi_hps
DOID:4045	DB01030	medi_lps
DOID:4045	DB01042	medi_hps
DOID:4045	DB01157	medi_lps
DOID:4159	DB00262	medi_hps
DOID:4159	DB00307	medi_lps
DOID:4159	DB00313	medi_lps
DOID:4159	DB00523	medi_lps
DOID:4159	DB00541	medi_lps
DOID:4159	DB00544	medi_hps
DOID:4159	DB00600	medi_lps
DOID:4159	DB00675	medi_lps
DOID:4159	DB00724	medi_hps
DOID:4159	DB00755	medi_lps
DOID:4159	DB00851	medi_hps
DOID:4159	DB00853	medi_hps
DOID:4159	DB00888	medi_lps
DOID:4159	DB00958	medi_lps
DOID:4159	DB00970	medi_hps
DOID:4159	DB00982	medi_lps
DOID:4159	DB00992	medi_lps
DOID:4159	DB01005	medi_hps
DOID:4159	DB01042	medi_hps
DOID:4159	DB01168	medi_hps
DOID:4159	DB01206	medi_hps
DOID:4159	DB01229	medi_lps
DOID:4159	DB01248	medi_hps
DOID:4159	DB02709	medi_lps
DOID:4159	DB08828	medi_hps
DOID:4159	DB08881	medi_hps
DOID:418	DB00559	medi_lps
DOID:418	DB00619	medi_lps
DOID:418	DB00797	medi_hps
DOID:418	DB00859	medi_lps
DOID:418	DB01024	medi_lps
DOID:418	DB01240	medi_hps
DOID:418	DB02362	medi_hps
DOID:4362	DB00305	medi_lps
DOID:4362	DB00361	medi_lps
DOID:4362	DB00441	medi_lps
DOID:4362	DB00445	medi_lps
DOID:4362	DB00541	medi_lps
DOID:4362	DB00544	medi_lps
DOID:4362	DB00570	medi_lps
DOID:4362	DB00762	medi_lps
DOID:4362	DB00773	medi_lps
DOID:4362	DB00958	medi_lps
DOID:4362	DB00997	medi_lps
DOID:4362	DB01005	medi_lps
DOID:4362	DB01030	medi_hps
DOID:4362	DB01229	medi_lps
DOID:4989	DB00104	medi_hps
DOID:4989	DB00220	medi_lps
DOID:4989	DB00424	medi_hps
DOID:4989	DB00572	medi_hps
DOID:4989	DB00627	medi_lps
DOID:4989	DB00782	medi_hps
DOID:4989	DB01039	medi_lps
DOID:4989	DB01174	medi_lps
DOID:4989	DB01241	medi_lps
DOID:4989	DB01346	medi_lps
DOID:4989	DB01438	medi_lps
DOID:4989	DB05251	medi_lps
DOID:5041	DB00162	medi_lps
DOID:5041	DB00305	medi_lps
DOID:5041	DB00441	medi_lps
DOID:5041	DB00563	medi_hps
DOID:5041	DB00958	medi_hps
DOID:5041	DB01229	medi_lps
DOID:5041	DB02709	medi_lps
DOID:5041	DB05088	medi_lps
DOID:5408	DB00282	medi_hps
DOID:5408	DB00399	medi_hps
DOID:5408	DB00630	medi_hps
DOID:5408	DB00884	medi_hps
DOID:5408	DB01077	medi_hps
DOID:5408	DB01133	medi_hps
DOID:5419	DB00567	medi_lps
DOID:594	DB00176	medi_hps
DOID:594	DB00334	medi_hps
DOID:594	DB00344	medi_lps
DOID:594	DB00404	medi_hps
DOID:594	DB00457	medi_lps
DOID:594	DB00458	medi_hps
DOID:594	DB00540	medi_hps
DOID:594	DB00543	medi_lps
DOID:594	DB00575	medi_lps
DOID:594	DB00623	medi_lps
DOID:594	DB00656	medi_lps
DOID:594	DB00715	medi_hps
DOID:594	DB00780	medi_lps
DOID:594	DB00829	medi_hps
DOID:594	DB00906	medi_lps
DOID:594	DB00934	medi_hps
DOID:594	DB01068	medi_hps
DOID:594	DB01104	medi_hps
DOID:594	DB01151	medi_lps
DOID:594	DB01242	medi_hps
DOID:594	DB01247	medi_hps
DOID:594	DB01783	medi_lps
DOID:594	DB03106	medi_lps
DOID:594	DB08567	medi_hps
DOID:635	DB00143	medi_lps
DOID:635	DB00220	medi_hps
DOID:635	DB00224	medi_hps
DOID:635	DB00238	medi_hps
DOID:635	DB00294	medi_lps
DOID:635	DB00304	medi_lps
DOID:635	DB00359	medi_lps
DOID:635	DB00367	medi_lps
DOID:635	DB00445	medi_hps
DOID:635	DB00470	medi_lps
DOID:635	DB00495	medi_hps
DOID:635	DB00503	medi_hps
DOID:635	DB00529	medi_lps
DOID:635	DB00541	medi_lps
DOID:635	DB00570	medi_lps
DOID:635	DB00603	medi_lps
DOID:635	DB00615	medi_hps
DOID:635	DB00621	medi_lps
DOID:635	DB00625	medi_hps
DOID:635	DB00635	medi_lps
DOID:635	DB00649	medi_hps
DOID:635	DB00701	medi_hps
DOID:635	DB00705	medi_hps
DOID:635	DB00709	medi_hps
DOID:635	DB00717	medi_lps
DOID:635	DB00773	medi_lps
DOID:635	DB00783	medi_lps
DOID:635	DB00787	medi_hps
DOID:635	DB00900	medi_hps
DOID:635	DB00957	medi_lps
DOID:635	DB00977	medi_lps
DOID:635	DB00996	medi_lps
DOID:635	DB00997	medi_hps
DOID:635	DB01004	medi_hps
DOID:635	DB01005	medi_lps
DOID:635	DB01048	medi_hps
DOID:635	DB01157	medi_lps
DOID:635	DB01229	medi_lps
DOID:635	DB01232	medi_hps
DOID:635	DB01357	medi_lps
DOID:635	DB01395	medi_lps
DOID:635	DB01601	medi_hps
DOID:635	DB03904	medi_lps
DOID:635	DB04375	medi_lps
DOID:635	DB04789	medi_lps
DOID:635	DB05251	medi_hps
DOID:635	DB05347	medi_hps
DOID:635	DB05366	medi_lps
DOID:635	DB06713	medi_lps
DOID:635	DB08866	medi_lps
DOID:6364	DB00201	medi_hps
DOID:6364	DB00216	medi_hps
DOID:6364	DB00247	medi_lps
DOID:6364	DB00273	medi_hps
DOID:6364	DB00283	medi_lps
DOID:6364	DB00304	medi_lps
DOID:6364	DB00313	medi_hps
DOID:6364	DB00315	medi_hps
DOID:6364	DB00316	medi_hps
DOID:6364	DB00320	medi_hps
DOID:6364	DB00321	medi_hps
DOID:6364	DB00328	medi_lps
DOID:6364	DB00343	medi_lps
DOID:6364	DB00353	medi_lps
DOID:6364	DB00356	medi_lps
DOID:6364	DB00373	medi_hps
DOID:6364	DB00388	medi_lps
DOID:6364	DB00405	medi_lps
DOID:6364	DB00427	medi_lps
DOID:6364	DB00433	medi_lps
DOID:6364	DB00434	medi_hps
DOID:6364	DB00454	medi_lps
DOID:6364	DB00458	medi_lps
DOID:6364	DB00475	medi_lps
DOID:6364	DB00477	medi_lps
DOID:6364	DB00497	medi_lps
DOID:6364	DB00514	medi_lps
DOID:6364	DB00540	medi_lps
DOID:6364	DB00575	medi_lps
DOID:6364	DB00586	medi_lps
DOID:6364	DB00594	medi_lps
DOID:6364	DB00611	medi_lps
DOID:6364	DB00635	medi_lps
DOID:6364	DB00669	medi_hps
DOID:6364	DB00696	medi_hps
DOID:6364	DB00697	medi_lps
DOID:6364	DB00783	medi_lps
DOID:6364	DB00788	medi_lps
DOID:6364	DB00813	medi_lps
DOID:6364	DB00835	medi_lps
DOID:6364	DB00852	medi_lps
DOID:6364	DB00860	medi_lps
DOID:6364	DB00909	medi_lps
DOID:6364	DB00918	medi_hps
DOID:6364	DB00945	medi_hps
DOID:6364	DB00952	medi_hps
DOID:6364	DB00953	medi_hps
DOID:6364	DB00956	medi_lps
DOID:6364	DB00985	medi_lps
DOID:6364	DB00996	medi_lps
DOID:6364	DB00998	medi_hps
DOID:6364	DB00999	medi_lps
DOID:6364	DB01065	medi_lps
DOID:6364	DB01075	medi_lps
DOID:6364	DB01113	medi_lps
DOID:6364	DB01115	medi_lps
DOID:6364	DB01174	medi_lps
DOID:6364	DB01184	medi_lps
DOID:6364	DB01233	medi_hps
DOID:6364	DB01346	medi_lps
DOID:6364	DB01364	medi_lps
DOID:6364	DB01390	medi_lps
DOID:6364	DB01435	medi_hps
DOID:6364	DB01494	medi_hps
DOID:6364	DB01495	medi_hps
DOID:6364	DB01551	medi_lps
DOID:6364	DB01563	medi_hps
DOID:6364	DB04953	medi_lps
DOID:6364	DB05436	medi_lps
DOID:6364	DB06151	medi_lps
DOID:6364	DB08298	medi_lps
DOID:6364	DB08797	medi_lps
DOID:7147	DB00201	medi_lps
DOID:7147	DB00316	medi_lps
DOID:7147	DB00321	medi_lps
DOID:7147	DB00328	medi_hps
DOID:7147	DB00338	medi_lps
DOID:7147	DB00388	medi_lps
DOID:7147	DB00443	medi_lps
DOID:7147	DB00482	medi_hps
DOID:7147	DB00497	medi_lps
DOID:7147	DB00500	medi_hps
DOID:7147	DB00554	medi_hps
DOID:7147	DB00586	medi_hps
DOID:7147	DB00620	medi_lps
DOID:7147	DB00635	medi_lps
DOID:7147	DB00669	medi_lps
DOID:7147	DB00736	medi_lps
DOID:7147	DB00741	medi_lps
DOID:7147	DB00788	medi_hps
DOID:7147	DB00814	medi_lps
DOID:7147	DB00852	medi_lps
DOID:7147	DB00859	medi_lps
DOID:7147	DB00860	medi_lps
DOID:7147	DB00927	medi_lps
DOID:7147	DB00945	medi_lps
DOID:7147	DB00956	medi_lps
DOID:7147	DB00959	medi_lps
DOID:7147	DB00985	medi_lps
DOID:7147	DB01075	medi_lps
DOID:7147	DB01097	medi_lps
DOID:7147	DB01234	medi_lps
DOID:7147	DB01364	medi_lps
DOID:7147	DB07886	medi_lps
DOID:7147	DB08298	medi_hps
DOID:7147	DB08797	medi_lps
DOID:7148	DB00091	medi_hps
DOID:7148	DB00121	medi_lps
DOID:7148	DB00122	medi_hps
DOID:7148	DB00155	medi_lps
DOID:7148	DB00165	medi_lps
DOID:7148	DB00190	medi_lps
DOID:7148	DB00200	medi_lps
DOID:7148	DB00201	medi_lps
DOID:7148	DB00225	medi_lps
DOID:7148	DB00259	medi_lps
DOID:7148	DB00316	medi_lps
DOID:7148	DB00328	medi_hps
DOID:7148	DB00338	medi_lps
DOID:7148	DB00364	medi_lps
DOID:7148	DB00371	medi_lps
DOID:7148	DB00388	medi_lps
DOID:7148	DB00443	medi_hps
DOID:7148	DB00461	medi_hps
DOID:7148	DB00482	medi_hps
DOID:7148	DB00497	medi_lps
DOID:7148	DB00500	medi_hps
DOID:7148	DB00514	medi_lps
DOID:7148	DB00516	medi_lps
DOID:7148	DB00541	medi_lps
DOID:7148	DB00554	medi_hps
DOID:7148	DB00563	medi_hps
DOID:7148	DB00580	medi_hps
DOID:7148	DB00584	medi_hps
DOID:7148	DB00586	medi_hps
DOID:7148	DB00620	medi_lps
DOID:7148	DB00635	medi_lps
DOID:7148	DB00647	medi_lps
DOID:7148	DB00669	medi_lps
DOID:7148	DB00736	medi_lps
DOID:7148	DB00741	medi_hps
DOID:7148	DB00788	medi_hps
DOID:7148	DB00795	medi_hps
DOID:7148	DB00814	medi_hps
DOID:7148	DB00851	medi_lps
DOID:7148	DB00852	medi_lps
DOID:7148	DB00859	medi_hps
DOID:7148	DB00860	medi_hps
DOID:7148	DB00861	medi_hps
DOID:7148	DB00864	medi_lps
DOID:7148	DB00927	medi_lps
DOID:7148	DB00936	medi_lps
DOID:7148	DB00945	medi_hps
DOID:7148	DB00956	medi_lps
DOID:7148	DB00959	medi_lps
DOID:7148	DB00981	medi_lps
DOID:7148	DB00985	medi_lps
DOID:7148	DB00991	medi_hps
DOID:7148	DB00993	medi_hps
DOID:7148	DB00995	medi_hps
DOID:7148	DB01016	medi_lps
DOID:7148	DB01045	medi_lps
DOID:7148	DB01065	medi_lps
DOID:7148	DB01075	medi_lps
DOID:7148	DB01097	medi_hps
DOID:7148	DB01113	medi_lps
DOID:7148	DB01140	medi_lps
DOID:7148	DB01197	medi_hps
DOID:7148	DB01234	medi_hps
DOID:7148	DB01236	medi_lps
DOID:7148	DB01294	medi_lps
DOID:7148	DB01303	medi_hps
DOID:7148	DB01364	medi_lps
DOID:7148	DB01375	medi_lps
DOID:7148	DB01390	medi_lps
DOID:7148	DB01397	medi_lps
DOID:7148	DB01398	medi_lps
DOID:7148	DB01399	medi_hps
DOID:7148	DB01401	medi_hps
DOID:7148	DB01551	medi_lps
DOID:7148	DB01671	medi_lps
DOID:7148	DB01783	medi_lps
DOID:7148	DB02032	medi_hps
DOID:7148	DB02165	medi_lps
DOID:7148	DB02373	medi_lps
DOID:7148	DB02453	medi_lps
DOID:7148	DB03512	medi_lps
DOID:7148	DB03840	medi_lps
DOID:7148	DB04031	medi_lps
DOID:7148	DB04219	medi_lps
DOID:7148	DB04231	medi_lps
DOID:7148	DB04397	medi_lps
DOID:7148	DB04428	medi_lps
DOID:7148	DB04494	medi_lps
DOID:7148	DB04650	medi_lps
DOID:7148	DB05318	medi_lps
DOID:7148	DB05389	medi_lps
DOID:7148	DB05436	medi_lps
DOID:7148	DB05461	medi_lps
DOID:7148	DB05630	medi_lps
DOID:7148	DB06151	medi_lps
DOID:7148	DB06292	medi_lps
DOID:7148	DB06705	medi_lps
DOID:7148	DB06723	medi_lps
DOID:7148	DB07886	medi_hps
DOID:7148	DB08298	medi_hps
DOID:7148	DB08797	medi_lps
DOID:7148	DB08938	medi_lps
DOID:7693	DB00973	medi_lps
DOID:784	DB00136	medi_lps
DOID:784	DB00169	medi_hps
DOID:784	DB00214	medi_hps
DOID:784	DB00258	medi_hps
DOID:784	DB00268	medi_lps
DOID:784	DB00360	medi_lps
DOID:784	DB00437	medi_lps
DOID:784	DB00542	medi_lps
DOID:784	DB00583	medi_lps
DOID:784	DB00678	medi_lps
DOID:784	DB00695	medi_hps
DOID:784	DB00746	medi_hps
DOID:784	DB00774	medi_lps
DOID:784	DB00877	medi_lps
DOID:784	DB00880	medi_lps
DOID:784	DB00887	medi_hps
DOID:784	DB00903	medi_hps
DOID:784	DB00910	medi_hps
DOID:784	DB00973	medi_lps
DOID:784	DB00999	medi_lps
DOID:784	DB01012	medi_hps
DOID:784	DB01390	medi_lps
DOID:784	DB02648	medi_lps
DOID:784	DB02692	medi_lps
DOID:784	DB03918	medi_lps
DOID:784	DB05314	medi_lps
DOID:784	DB08826	medi_lps
DOID:824	DB00916	medi_lps
DOID:8577	DB00091	medi_lps
DOID:8577	DB00130	medi_lps
DOID:8577	DB00159	medi_lps
DOID:8577	DB00184	medi_hps
DOID:8577	DB00233	medi_lps
DOID:8577	DB00240	medi_lps
DOID:8577	DB00244	medi_hps
DOID:8577	DB00257	medi_lps
DOID:8577	DB00281	medi_lps
DOID:8577	DB00394	medi_lps
DOID:8577	DB00435	medi_lps
DOID:8577	DB00443	medi_lps
DOID:8577	DB00620	medi_hps
DOID:8577	DB00635	medi_hps
DOID:8577	DB00716	medi_lps
DOID:8577	DB00741	medi_hps
DOID:8577	DB00759	medi_lps
DOID:8577	DB00787	medi_lps
DOID:8577	DB00795	medi_hps
DOID:8577	DB00860	medi_hps
DOID:8577	DB00959	medi_lps
DOID:8577	DB00985	medi_lps
DOID:8577	DB00993	medi_hps
DOID:8577	DB01003	medi_lps
DOID:8577	DB01014	medi_hps
DOID:8577	DB01033	medi_hps
DOID:8577	DB01075	medi_lps
DOID:8577	DB01234	medi_lps
DOID:8577	DB01250	medi_hps
DOID:8577	DB02174	medi_lps
DOID:8577	DB03904	medi_lps
DOID:8577	DB04077	medi_lps
DOID:8577	DB04815	medi_lps
DOID:8577	DB05291	medi_lps
DOID:8577	DB05347	medi_lps
DOID:8577	DB07886	medi_hps
DOID:8893	DB00091	medi_hps
DOID:8893	DB00136	medi_hps
DOID:8893	DB00169	medi_hps
DOID:8893	DB00239	medi_lps
DOID:8893	DB00337	medi_lps
DOID:8893	DB00394	medi_hps
DOID:8893	DB00443	medi_hps
DOID:8893	DB00459	medi_hps
DOID:8893	DB00547	medi_lps
DOID:8893	DB00553	medi_hps
DOID:8893	DB00563	medi_hps
DOID:8893	DB00588	medi_lps
DOID:8893	DB00591	medi_hps
DOID:8893	DB00620	medi_lps
DOID:8893	DB00635	medi_lps
DOID:8893	DB00688	medi_hps
DOID:8893	DB00741	medi_hps
DOID:8893	DB00764	medi_lps
DOID:8893	DB00799	medi_hps
DOID:8893	DB00857	medi_lps
DOID:8893	DB00860	medi_hps
DOID:8893	DB00877	medi_lps
DOID:8893	DB00888	medi_lps
DOID:8893	DB00936	medi_hps
DOID:8893	DB00959	medi_lps
DOID:8893	DB01005	medi_hps
DOID:8893	DB01013	medi_hps
DOID:8893	DB01024	medi_hps
DOID:8893	DB01047	medi_lps
DOID:8893	DB01091	medi_hps
DOID:8893	DB01188	medi_lps
DOID:8893	DB01206	medi_lps
DOID:8893	DB01234	medi_hps
DOID:8893	DB01260	medi_lps
DOID:8893	DB01294	medi_hps
DOID:8893	DB01397	medi_hps
DOID:8893	DB01398	medi_hps
DOID:8893	DB01401	medi_hps
DOID:8893	DB01956	medi_lps
DOID:8893	DB02300	medi_hps
DOID:8893	DB03904	medi_hps
DOID:8893	DB04077	medi_lps
DOID:8893	DB05314	medi_hps
DOID:8893	DB05318	medi_lps
DOID:8893	DB07886	medi_hps
DOID:8986	DB00182	medi_hps
DOID:8986	DB00344	medi_lps
DOID:8986	DB00422	medi_lps
DOID:8986	DB00745	medi_hps
DOID:8986	DB00852	medi_lps
DOID:8986	DB01151	medi_lps
DOID:8986	DB01364	medi_lps
DOID:8986	DB01440	medi_hps
DOID:8986	DB01576	medi_hps
DOID:8986	DB01577	medi_hps
DOID:8986	DB06701	medi_lps
DOID:9008	DB00136	medi_lps
DOID:9008	DB00201	medi_lps
DOID:9008	DB00316	medi_lps
DOID:9008	DB00328	medi_lps
DOID:9008	DB00388	medi_lps
DOID:9008	DB00443	medi_lps
DOID:9008	DB00497	medi_lps
DOID:9008	DB00563	medi_hps
DOID:9008	DB00620	medi_lps
DOID:9008	DB00635	medi_lps
DOID:9008	DB00741	medi_lps
DOID:9008	DB00788	medi_lps
DOID:9008	DB00795	medi_lps
DOID:9008	DB00852	medi_lps
DOID:9008	DB00860	medi_lps
DOID:9008	DB00927	medi_lps
DOID:9008	DB00945	medi_lps
DOID:9008	DB00956	medi_lps
DOID:9008	DB00959	medi_lps
DOID:9008	DB00985	medi_lps
DOID:9008	DB00995	medi_hps
DOID:9008	DB01033	medi_lps
DOID:9008	DB01075	medi_lps
DOID:9008	DB01097	medi_lps
DOID:9008	DB01234	medi_lps
DOID:9008	DB01364	medi_lps
DOID:9008	DB05314	medi_lps
DOID:9008	DB07886	medi_lps
DOID:9008	DB08298	medi_lps
DOID:9008	DB08797	medi_lps
DOID:9074	DB00091	medi_hps
DOID:9074	DB00121	medi_lps
DOID:9074	DB00201	medi_lps
DOID:9074	DB00240	medi_lps
DOID:9074	DB00254	medi_lps
DOID:9074	DB00316	medi_lps
DOID:9074	DB00371	medi_lps
DOID:9074	DB00388	medi_lps
DOID:9074	DB00443	medi_lps
DOID:9074	DB00468	medi_lps
DOID:9074	DB00497	medi_lps
DOID:9074	DB00514	medi_lps
DOID:9074	DB00563	medi_lps
DOID:9074	DB00620	medi_hps
DOID:9074	DB00635	medi_hps
DOID:9074	DB00647	medi_lps
DOID:9074	DB00688	medi_lps
DOID:9074	DB00741	medi_lps
DOID:9074	DB00783	medi_lps
DOID:9074	DB00852	medi_lps
DOID:9074	DB00860	medi_hps
DOID:9074	DB00908	medi_lps
DOID:9074	DB00945	medi_lps
DOID:9074	DB00956	medi_lps
DOID:9074	DB00959	medi_hps
DOID:9074	DB00985	medi_lps
DOID:9074	DB00993	medi_hps
DOID:9074	DB01017	medi_lps
DOID:9074	DB01024	medi_lps
DOID:9074	DB01075	medi_lps
DOID:9074	DB01097	medi_lps
DOID:9074	DB01234	medi_lps
DOID:9074	DB01346	medi_lps
DOID:9074	DB01364	medi_lps
DOID:9074	DB01390	medi_lps
DOID:9074	DB01551	medi_lps
DOID:9074	DB01708	medi_lps
DOID:9074	DB04650	medi_lps
DOID:9074	DB07886	medi_lps
DOID:9074	DB08797	medi_lps
DOID:9206	DB00727	medi_lps
DOID:9206	DB00962	medi_lps
DOID:9296	DB00248	medi_lps
DOID:9296	DB00794	medi_lps
DOID:9352	DB00159	medi_lps
DOID:9352	DB00160	medi_lps
DOID:9352	DB00177	medi_hps
DOID:9352	DB00203	medi_lps
DOID:9352	DB00222	medi_hps
DOID:9352	DB00331	medi_hps
DOID:9352	DB00491	medi_hps
DOID:9352	DB00624	medi_lps
DOID:9352	DB00641	medi_hps
DOID:9352	DB00642	medi_lps
DOID:9352	DB00672	medi_hps
DOID:9352	DB00678	medi_hps
DOID:9352	DB00731	medi_hps
DOID:9352	DB00839	medi_hps
DOID:9352	DB00912	medi_hps
DOID:9352	DB00996	medi_lps
DOID:9352	DB01016	medi_hps
DOID:9352	DB01029	medi_hps
DOID:9352	DB01039	medi_lps
DOID:9352	DB01067	medi_hps
DOID:9352	DB01076	medi_hps
DOID:9352	DB01083	medi_hps
DOID:9352	DB01124	medi_hps
DOID:9352	DB01200	medi_hps
DOID:9352	DB01242	medi_lps
DOID:9352	DB01261	medi_hps
DOID:9352	DB01390	medi_lps
DOID:9352	DB01392	medi_lps
DOID:9352	DB01399	medi_lps
DOID:9352	DB01420	medi_lps
DOID:9352	DB01786	medi_lps
DOID:9352	DB02772	medi_lps
DOID:9352	DB06710	medi_lps
DOID:9352	DB06715	medi_lps
DOID:9352	DB07768	medi_lps
DOID:9352	DB08882	medi_hps
DOID:9744	DB00165	medi_lps
DOID:9744	DB00222	medi_lps
DOID:9744	DB00331	medi_lps
DOID:9744	DB00731	medi_lps
DOID:9744	DB00783	medi_lps
DOID:9744	DB00912	medi_lps
DOID:9744	DB01076	medi_lps
DOID:9744	DB01200	medi_lps
DOID:9744	DB01359	medi_lps
DOID:9744	DB02772	medi_lps
DOID:9744	DB05318	medi_lps
DOID:9744	DB08882	medi_lps
DOID:9835	DB00162	medi_lps
DOID:9835	DB00368	medi_lps
DOID:9835	DB00435	medi_lps
DOID:9835	DB00807	medi_lps
DOID:9835	DB00921	medi_lps
DOID:9835	DB01057	medi_hps
DOID:986	DB00443	medi_lps
