doid_code	drugbank_id	resource
DOID:986	DB00620	medi_lps
DOID:986	DB00741	medi_lps
DOID:986	DB00959	medi_lps
DOID:986	DB01013	medi_lps
DOID:986	DB01234	medi_lps
DOID:986	DB07886	medi_lps
DOID:9970	DB00121	medi_lps
DOID:9970	DB00123	medi_lps
DOID:9970	DB00134	medi_lps
DOID:9970	DB00137	medi_lps
DOID:9970	DB00149	medi_lps
DOID:9970	DB00169	medi_lps
DOID:9970	DB00171	medi_lps
DOID:9970	DB00175	medi_lps
DOID:9970	DB00191	medi_hps
DOID:9970	DB00273	medi_lps
DOID:9970	DB00279	medi_lps
DOID:9970	DB00331	medi_lps
DOID:9970	DB00334	medi_lps
DOID:9970	DB00396	medi_lps
DOID:9970	DB00443	medi_lps
DOID:9970	DB00451	medi_lps
DOID:9970	DB00509	medi_lps
DOID:9970	DB00583	medi_lps
DOID:9970	DB00624	medi_lps
DOID:9970	DB00655	medi_lps
DOID:9970	DB00741	medi_lps
DOID:9970	DB00783	medi_lps
DOID:9970	DB00852	medi_lps
DOID:9970	DB00860	medi_lps
DOID:9970	DB00865	medi_hps
DOID:9970	DB00895	medi_lps
DOID:9970	DB00905	medi_lps
DOID:9970	DB00909	medi_lps
DOID:9970	DB00951	medi_lps
DOID:9970	DB01065	medi_lps
DOID:9970	DB01076	medi_lps
DOID:9970	DB01083	medi_hps
DOID:9970	DB01234	medi_lps
DOID:9970	DB01364	medi_lps
DOID:9970	DB01392	medi_lps
DOID:9970	DB01399	medi_lps
DOID:9970	DB01420	medi_lps
DOID:9970	DB01494	medi_lps
DOID:9970	DB01577	medi_hps
DOID:9970	DB01579	medi_hps
DOID:9970	DB01583	medi_lps
DOID:9970	DB01746	medi_lps
DOID:9970	DB02648	medi_lps
DOID:9970	DB02709	medi_lps
DOID:9970	DB02772	medi_lps
DOID:9970	DB02893	medi_lps
DOID:9970	DB02959	medi_lps
DOID:9970	DB03252	medi_lps
DOID:9970	DB03766	medi_lps
DOID:9970	DB04077	medi_lps
DOID:9970	DB04216	medi_lps
DOID:9970	DB04455	medi_lps
DOID:9970	DB04650	medi_lps
DOID:9970	DB05318	medi_lps
DOID:9970	DB06710	medi_lps
DOID:9970	DB07768	medi_lps
DOID:9970	DB07886	medi_lps
DOID:2531	DB01008	predict
DOID:2531	DB01181	predict
DOID:2531	DB00290	predict
DOID:2531	DB00515	predict
DOID:2531	DB00773	predict
DOID:2531	DB00987	predict
DOID:2531	DB00851	predict
DOID:2531	DB00444	predict
DOID:2531	DB01204	predict
DOID:2531	DB00428	predict
DOID:2531	DB00262	predict
DOID:2531	DB00361	predict
DOID:2531	DB00997	predict
DOID:2531	DB01073	predict
DOID:2531	DB00570	predict
DOID:2531	DB00563	predict
DOID:2531	DB00541	predict
DOID:2531	DB00620	predict
DOID:2531	DB01254	predict
DOID:2531	DB00635	predict
DOID:2531	DB00694	predict
DOID:2531	DB00762	predict
DOID:2531	DB01177	predict
DOID:2531	DB01234	predict
DOID:2531	DB00482	predict
DOID:2531	DB01033	predict
DOID:2531	DB00631	predict
DOID:2531	DB00619	predict
DOID:2531	DB00352	predict
DOID:2531	DB00982	predict
DOID:2531	DB01041	predict
DOID:2531	DB00282	predict
DOID:2531	DB00188	predict
DOID:2531	DB00480	predict
DOID:2531	DB00399	predict
DOID:2531	DB01042	predict
DOID:2531	DB00307	predict
DOID:2531	DB02546	predict
DOID:2531	DB01005	predict
DOID:1324	DB00563	predict
DOID:1324	DB00773	predict
DOID:1324	DB00444	predict
DOID:1324	DB01030	predict
DOID:1324	DB00515	predict
DOID:1324	DB00997	predict
DOID:263	DB01268	predict
DOID:263	DB01590	predict
DOID:263	DB00441	predict
DOID:263	DB00399	predict
DOID:263	DB00398	predict
DOID:263	DB00603	predict
DOID:263	DB01005	predict
DOID:263	DB06287	predict
DOID:263	DB01101	predict
DOID:263	DB00530	predict
DOID:263	DB00997	predict
DOID:263	DB00541	predict
DOID:263	DB01229	predict
DOID:4159	DB00853	predict
DOID:4159	DB00851	predict
DOID:4159	DB00290	predict
DOID:4159	DB01248	predict
DOID:4159	DB01005	predict
DOID:184	DB00563	predict
DOID:184	DB00997	predict
DOID:184	DB00650	predict
DOID:184	DB00515	predict
DOID:184	DB00958	predict
DOID:1612	DB00783	predict
DOID:1612	DB00286	predict
DOID:1612	DB01101	predict
DOID:1612	DB01217	predict
DOID:1612	DB00990	predict
DOID:1612	DB00441	predict
DOID:1612	DB01229	predict
DOID:1612	DB01248	predict
DOID:1612	DB00014	predict
DOID:1612	DB00624	predict
DOID:1612	DB01259	predict
DOID:1612	DB00282	predict
DOID:1612	DB00481	predict
DOID:1612	DB00544	predict
DOID:1612	DB01006	predict
DOID:1612	DB01185	predict
DOID:1612	DB00997	predict
DOID:1612	DB00675	predict
DOID:1612	DB00570	predict
DOID:1612	DB00445	predict
DOID:1612	DB00563	predict
DOID:1612	DB00351	predict
DOID:1612	DB00947	predict
DOID:1612	DB00017	predict
DOID:1612	DB00630	predict
DOID:1612	DB00399	predict
DOID:1612	DB01133	predict
DOID:1612	DB00884	predict
DOID:3070	DB00262	predict
DOID:5041	DB00563	predict
DOID:5041	DB00707	predict
DOID:5041	DB00515	predict
DOID:5041	DB00958	predict
DOID:10283	DB01101	predict
DOID:10283	DB00014	predict
DOID:10283	DB01128	predict
DOID:10283	DB01204	predict
DOID:10283	DB00007	predict
DOID:10283	DB00499	predict
DOID:10283	DB01196	predict
DOID:10283	DB00783	predict
DOID:10283	DB01248	predict
DOID:10283	DB00286	predict
DOID:10534	DB01101	predict
DOID:10534	DB00544	predict
DOID:10534	DB00305	predict
DOID:10534	DB00997	predict
DOID:10534	DB00563	predict
DOID:10534	DB01248	predict
DOID:11054	DB00385	predict
DOID:11054	DB00515	predict
DOID:11054	DB00305	predict
DOID:11054	DB00997	predict
DOID:11054	DB00958	predict
DOID:11054	DB00563	predict
DOID:1192	DB00851	predict
DOID:1192	DB01042	predict
DOID:1192	DB00515	predict
DOID:1192	DB00541	predict
DOID:1192	DB00997	predict
DOID:1781	DB00398	predict
DOID:1781	DB00997	predict
DOID:3571	DB00398	predict
DOID:219	DB01008	predict
DOID:219	DB00987	predict
DOID:219	DB00541	predict
DOID:219	DB00762	predict
DOID:219	DB00482	predict
DOID:219	DB00563	predict
DOID:2994	DB00917	predict
DOID:2994	DB00563	predict
DOID:4045	DB00563	predict
DOID:4045	DB00851	predict
DOID:4045	DB01042	predict
DOID:4045	DB00541	predict
DOID:4045	DB00997	predict
DOID:0060073	DB00290	predict
DOID:0060073	DB00987	predict
DOID:0060073	DB00444	predict
DOID:0060073	DB01204	predict
DOID:0060073	DB00541	predict
DOID:0060073	DB00262	predict
DOID:0060073	DB01073	predict
DOID:0060073	DB00563	predict
DOID:2998	DB01181	predict
DOID:2998	DB00290	predict
DOID:2998	DB00515	predict
DOID:2998	DB00570	predict
DOID:2998	DB00773	predict
DOID:2998	DB00563	predict
DOID:2377	DB00993	predict
DOID:2377	DB00860	predict
DOID:2377	DB00635	predict
DOID:2377	DB01204	predict
DOID:2377	DB01219	predict
DOID:2377	DB00745	predict
DOID:2377	DB05259	predict
DOID:2377	DB00181	predict
DOID:2377	DB00915	predict
DOID:2377	DB00242	predict
DOID:9352	DB01124	predict
DOID:9352	DB01132	predict
DOID:9352	DB00672	predict
DOID:9352	DB01016	predict
DOID:9352	DB01067	predict
DOID:9352	DB00331	predict
DOID:9352	DB01261	predict
DOID:9352	DB00222	predict
DOID:9352	DB00731	predict
DOID:9352	DB00912	predict
DOID:9352	DB00839	predict
DOID:9352	DB01120	predict
DOID:9352	DB01029	predict
DOID:9352	DB00284	predict
DOID:9352	DB00412	predict
DOID:9352	DB00414	predict
DOID:9352	DB00491	predict
DOID:9744	DB00104	predict
DOID:3393	DB01020	predict
DOID:3393	DB00790	predict
DOID:3393	DB00381	predict
DOID:3393	DB00227	predict
DOID:3393	DB00775	predict
DOID:3393	DB00883	predict
DOID:3393	DB00722	predict
DOID:9970	DB01105	predict
DOID:9970	DB01577	predict
DOID:9970	DB01083	predict
DOID:9970	DB01579	predict
DOID:9970	DB00865	predict
DOID:9970	DB00191	predict
DOID:9970	DB00397	predict
DOID:9970	DB00937	predict
DOID:9970	DB00501	predict
DOID:9970	DB00273	predict
DOID:9970	DB01156	predict
DOID:9074	DB00620	predict
DOID:9074	DB00993	predict
DOID:9074	DB00635	predict
DOID:9074	DB00091	predict
DOID:9074	DB00945	predict
DOID:9074	DB01234	predict
DOID:2841	DB01291	predict
DOID:2841	DB01410	predict
DOID:2841	DB00537	predict
DOID:2841	DB00620	predict
DOID:2841	DB00440	predict
DOID:2841	DB01137	predict
DOID:2841	DB00221	predict
DOID:2841	DB00764	predict
DOID:2841	DB00716	predict
DOID:2841	DB01003	predict
DOID:2841	DB00218	predict
DOID:2841	DB00635	predict
DOID:2841	DB01222	predict
DOID:2841	DB00901	predict
DOID:2841	DB00852	predict
DOID:2841	DB01001	predict
DOID:2841	DB01364	predict
DOID:2841	DB00816	predict
DOID:2841	DB01234	predict
DOID:2841	DB01064	predict
DOID:2841	DB00332	predict
DOID:2841	DB00180	predict
DOID:2841	DB01223	predict
DOID:2841	DB00651	predict
DOID:2841	DB00938	predict
DOID:2841	DB00744	predict
DOID:2841	DB00394	predict
DOID:2841	DB00277	predict
DOID:2841	DB00959	predict
DOID:2841	DB00668	predict
DOID:2841	DB00549	predict
DOID:2841	DB00471	predict
DOID:2841	DB00871	predict
DOID:2841	DB00983	predict
DOID:2841	DB00535	predict
DOID:2841	DB00588	predict
DOID:8893	DB00620	predict
DOID:8893	DB03904	predict
DOID:6364	DB00320	predict
DOID:6364	DB00696	predict
DOID:6364	DB00434	predict
DOID:6364	DB00313	predict
DOID:6364	DB00669	predict
DOID:6364	DB00273	predict
DOID:6364	DB00216	predict
DOID:6364	DB00571	predict
DOID:6364	DB00373	predict
DOID:6364	DB00998	predict
DOID:6364	DB00533	predict
DOID:6364	DB00201	predict
DOID:6364	DB00788	predict
DOID:6364	DB00316	predict
DOID:6364	DB00945	predict
DOID:6364	DB00635	predict
DOID:6364	DB01233	predict
DOID:6364	DB00661	predict
DOID:6364	DB00241	predict
DOID:6364	DB01173	predict
DOID:6364	DB00315	predict
DOID:6364	DB00953	predict
DOID:6364	DB00918	predict
DOID:6364	DB00353	predict
DOID:6364	DB00328	predict
DOID:6364	DB00996	predict
DOID:6364	DB00952	predict
DOID:6364	DB00697	predict
DOID:6364	DB00924	predict
DOID:10652	DB00843	predict
DOID:10652	DB00989	predict
DOID:10652	DB01043	predict
DOID:10652	DB00674	predict
DOID:10652	DB00313	predict
DOID:10652	DB00163	predict
DOID:10652	DB00382	predict
DOID:10652	DB00245	predict
DOID:10652	DB00810	predict
DOID:10652	DB00387	predict
DOID:10652	DB00268	predict
DOID:10652	DB00413	predict
DOID:10652	DB00190	predict
DOID:10652	DB00747	predict
DOID:12361	DB00763	predict
DOID:12361	DB00279	predict
DOID:12361	DB00550	predict
DOID:12361	DB00451	predict
DOID:14330	DB01186	predict
DOID:14330	DB00245	predict
DOID:14330	DB00413	predict
DOID:14330	DB00494	predict
DOID:14330	DB00387	predict
DOID:14330	DB00323	predict
DOID:14330	DB00714	predict
DOID:14330	DB01367	predict
DOID:14330	DB00747	predict
DOID:14330	DB00190	predict
DOID:14330	DB00268	predict
DOID:14330	DB00915	predict
DOID:14330	DB00989	predict
DOID:14330	DB00810	predict
DOID:14330	DB01235	predict
DOID:14330	DB00376	predict
DOID:14330	DB01200	predict
DOID:3310	DB00864	predict
DOID:3310	DB00337	predict
DOID:3310	DB01142	predict
DOID:3310	DB00443	predict
DOID:3310	DB00591	predict
DOID:11612	DB00977	predict
DOID:11612	DB01395	predict
DOID:11612	DB00304	predict
DOID:11612	DB00717	predict
DOID:11612	DB00367	predict
DOID:11612	DB00331	predict
DOID:10763	DB00727	predict
DOID:10763	DB00653	predict
DOID:10763	DB00214	predict
DOID:10763	DB00325	predict
DOID:10763	DB04861	predict
DOID:10763	DB00457	predict
DOID:10763	DB01275	predict
DOID:10763	DB00519	predict
DOID:10763	DB00903	predict
DOID:10763	DB00966	predict
DOID:10763	DB00876	predict
DOID:10763	DB01088	predict
DOID:10763	DB00492	predict
DOID:10763	DB00960	predict
DOID:10763	DB00206	predict
DOID:10763	DB01023	predict
DOID:10763	DB00598	predict
DOID:10763	DB00310	predict
DOID:10763	DB01018	predict
DOID:10763	DB00887	predict
DOID:10763	DB01194	predict
DOID:10763	DB00449	predict
DOID:10763	DB00654	predict
DOID:10763	DB00521	predict
DOID:10763	DB00484	predict
DOID:10763	DB00968	predict
DOID:10763	DB00187	predict
DOID:10763	DB01359	predict
DOID:10763	DB00343	predict
DOID:10763	DB01210	predict
DOID:10763	DB00542	predict
DOID:10763	DB01162	predict
DOID:10763	DB00796	predict
DOID:10763	DB00381	predict
DOID:10763	DB00880	predict
DOID:10763	DB01240	predict
DOID:10763	DB00622	predict
DOID:10763	DB01136	predict
DOID:10763	DB00226	predict
DOID:10763	DB01115	predict
DOID:10763	DB00350	predict
DOID:10763	DB00800	predict
DOID:10763	DB00524	predict
DOID:10763	DB00177	predict
DOID:10763	DB00275	predict
DOID:10763	DB00594	predict
DOID:10763	DB01085	predict
DOID:10763	DB01244	predict
DOID:10763	DB01203	predict
DOID:10763	DB01029	predict
DOID:10763	DB00905	predict
DOID:10763	DB00203	predict
DOID:10763	DB00678	predict
DOID:10763	DB00364	predict
DOID:10763	DB00436	predict
DOID:10763	DB00657	predict
DOID:10763	DB00999	predict
DOID:10763	DB00881	predict
DOID:10763	DB00287	predict
DOID:10763	DB00264	predict
DOID:10763	DB00421	predict
DOID:10763	DB00373	predict
DOID:10763	DB00575	predict
DOID:10763	DB00722	predict
DOID:10763	DB00270	predict
DOID:10763	DB00195	predict
DOID:10763	DB00692	predict
DOID:10763	DB00820	predict
DOID:10763	DB00808	predict
DOID:10763	DB01189	predict
DOID:10763	DB00695	predict
DOID:10763	DB00178	predict
DOID:10763	DB00401	predict
DOID:10763	DB00374	predict
DOID:10763	DB00661	predict
DOID:10763	DB00559	predict
DOID:10763	DB01258	predict
DOID:10763	DB00883	predict
DOID:10763	DB01170	predict
DOID:10763	DB00988	predict
DOID:10763	DB01193	predict
DOID:10763	DB00691	predict
DOID:10763	DB00590	predict
DOID:10763	DB01197	predict
DOID:10763	DB00571	predict
DOID:10763	DB00869	predict
DOID:10763	DB00584	predict
DOID:5408	DB00017	predict
DOID:5408	DB00630	predict
DOID:5408	DB00399	predict
DOID:5408	DB00282	predict
DOID:5408	DB01133	predict
DOID:5408	DB00884	predict
DOID:1024	DB01045	predict
DOID:1024	DB01041	predict
DOID:1686	DB00449	predict
DOID:1686	DB01214	predict
DOID:1686	DB00521	predict
DOID:1686	DB00484	predict
DOID:1686	DB00373	predict
DOID:1686	DB00287	predict
DOID:1686	DB00668	predict
DOID:1686	DB00905	predict
DOID:1686	DB00654	predict
DOID:1686	DB00388	predict
DOID:1686	DB00195	predict
DOID:1686	DB01210	predict
DOID:1686	DB01194	predict
DOID:1686	DB00869	predict
DOID:11476	DB00717	predict
DOID:11476	DB00783	predict
DOID:11476	DB06285	predict
DOID:11476	DB00630	predict
DOID:11476	DB00169	predict
DOID:11476	DB00399	predict
DOID:11476	DB00282	predict
DOID:11476	DB00603	predict
DOID:11476	DB00481	predict
DOID:11476	DB00999	predict
DOID:11476	DB00710	predict
DOID:11476	DB00884	predict
DOID:11476	DB00286	predict
DOID:11476	DB00977	predict
DOID:11476	DB00017	predict
DOID:1459	DB00279	predict
DOID:1459	DB00451	predict
DOID:1826	DB00909	predict
DOID:1826	DB01202	predict
DOID:1826	DB00794	predict
DOID:1826	DB00776	predict
DOID:1826	DB00996	predict
DOID:1826	DB01068	predict
DOID:1826	DB00273	predict
DOID:1826	DB01080	predict
DOID:1826	DB00350	predict
DOID:1826	DB00252	predict
DOID:1826	DB00620	predict
DOID:1826	DB00795	predict
DOID:1826	DB00313	predict
DOID:1826	DB00564	predict
DOID:1826	DB00490	predict
DOID:1826	DB00532	predict
DOID:1826	DB01216	predict
DOID:1826	DB00421	predict
DOID:1826	DB01174	predict
DOID:12930	DB01427	predict
DOID:13223	DB00007	predict
DOID:14268	DB01241	predict
DOID:11119	DB00575	predict
DOID:11119	DB00246	predict
DOID:11119	DB00502	predict
DOID:11119	DB00734	predict
DOID:11119	DB00657	predict
DOID:4989	DB01241	predict
DOID:2355	DB00163	predict
DOID:2355	DB00126	predict
DOID:2531	DB00242	predict
DOID:219	DB01101	predict
DOID:219	DB00544	predict
DOID:219	DB00650	predict
DOID:2994	DB01181	predict
DOID:2994	DB00290	predict
DOID:2994	DB00515	predict
DOID:2994	DB00570	predict
DOID:2994	DB00773	predict
DOID:1909	DB00853	predict
DOID:1909	DB00851	predict
DOID:1909	DB00290	predict
DOID:1909	DB01248	predict
DOID:1909	DB01005	predict
DOID:8577	DB01033	predict
DOID:8577	DB01014	predict
DOID:8577	DB00993	predict
DOID:8577	DB01222	predict
DOID:8577	DB00795	predict
DOID:8577	DB00169	predict
DOID:8577	DB00537	predict
DOID:8577	DB00244	predict
DOID:5419	DB00246	predict
DOID:5419	DB01356	predict
DOID:5419	DB00477	predict
DOID:5419	DB00472	predict
DOID:5419	DB01068	predict
DOID:5419	DB00734	predict
DOID:5419	DB00564	predict
DOID:5419	DB00555	predict
DOID:5419	DB00623	predict
DOID:5419	DB00434	predict
DOID:5419	DB00363	predict
DOID:5419	DB01238	predict
DOID:5419	DB00408	predict
DOID:5419	DB00933	predict
DOID:5419	DB00334	predict
DOID:5419	DB00502	predict
DOID:5419	DB01623	predict
DOID:5419	DB01063	predict
DOID:5419	DB00313	predict
DOID:5419	DB01224	predict
DOID:5419	DB00679	predict
DOID:5419	DB00831	predict
DOID:5419	DB01267	predict
DOID:0050425	DB00575	predict
DOID:0050425	DB01068	predict
DOID:0050425	DB00413	predict
DOID:0050425	DB00193	predict
DOID:0050425	DB00564	predict
DOID:0050425	DB01235	predict
DOID:0050425	DB00268	predict
DOID:0050425	DB00230	predict
DOID:0050425	DB00190	predict
DOID:0050425	DB00996	predict
DOID:0050741	DB00215	predict
DOID:0050741	DB00704	predict
DOID:0050741	DB00659	predict
DOID:0050741	DB00475	predict
DOID:0050741	DB00822	predict
DOID:0050741	DB00904	predict
DOID:14227	DB00882	predict
DOID:8398	DB00500	predict
DOID:8398	DB00201	predict
DOID:8398	DB00991	predict
DOID:8398	DB00580	predict
DOID:8398	DB00814	predict
DOID:8398	DB00788	predict
DOID:8398	DB00316	predict
DOID:8398	DB00554	predict
DOID:8398	DB00461	predict
DOID:8398	DB00945	predict
DOID:8398	DB00749	predict
DOID:8398	DB00573	predict
DOID:8398	DB01068	predict
DOID:8398	DB00712	predict
DOID:8398	DB00482	predict
DOID:8398	DB01009	predict
DOID:8398	DB00318	predict
DOID:8398	DB00929	predict
DOID:8398	DB01296	predict
DOID:8398	DB00328	predict
DOID:8398	DB00605	predict
DOID:8398	DB00959	predict
DOID:8398	DB00586	predict
DOID:8398	DB01050	predict
DOID:8398	DB00861	predict
DOID:8398	DB00122	predict
DOID:1094	DB00575	predict
DOID:1094	DB01255	predict
DOID:1094	DB01576	predict
DOID:1094	DB00289	predict
DOID:1094	DB00458	predict
DOID:1094	DB01577	predict
DOID:1094	DB01151	predict
DOID:1094	DB00745	predict
DOID:1094	DB00285	predict
DOID:1094	DB00540	predict
DOID:1094	DB01018	predict
DOID:1094	DB00182	predict
DOID:1094	DB00422	predict
DOID:1094	DB01156	predict
DOID:2355	DB01677	predict
DOID:594	DB01242	predict
DOID:594	DB00472	predict
DOID:594	DB00215	predict
DOID:594	DB00176	predict
DOID:594	DB00186	predict
DOID:594	DB00458	predict
DOID:594	DB00490	predict
DOID:594	DB00404	predict
DOID:594	DB00715	predict
DOID:594	DB01104	predict
DOID:594	DB00285	predict
DOID:594	DB01156	predict
DOID:594	DB00540	predict
DOID:594	DB01068	predict
